Security Id,Cusip,Isin,Long Name,Fitch Rating,Moody Rating,SNP Rating,Index,Sub Industry,Sector,Ex Dividend Date,Record Date,Issue Country,Asset Classification,Short Name,Ticker,Ric ,BBId,Quantity,Price,Asset Type,Asset SubType,Trade Type,Book,Fund,Buy_Sell_Ind,Counterparty,SourceSystem,SourceSystemTradeId,All in Rate,Spread,Reference Rate,Haircut, Notional ,Collateral Value,Cash Value,Start Date,Trade Date,Maturity Date,Settlement Date,End Date,Term Date,Collateral Type,Currency,Trade SubType,HQLA
CC,CC,CC,CHEMOURS CO/THE,,,,RTY,Chemicals-Specialty,Materials,,,US,GC,CHEMOURS CO/THE,CC,CC,CC,68973,13.25,Equity,Common Stock,,BCD,BCD,,,EQUILEND,159,0,0,,0,913892.25,913892.25,913892.25,,,,,,,,USD,,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,4623,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,142,3.98,0.257,LIBOR3M,0,675466.53,675466.53,675466.53,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,15418,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,142,3.98,0.257,LIBOR3M,0,2252723.98,2252723.98,2252723.98,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,15418,146.11,Equity,Common Stock,,JKL,JKL,,CI,ION,142,,,,,2252723.98,2252723.98,2252723.98,,,,,,,,USD,,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,4623,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,10082,3.98,0.257,LIBOR3M,0,675466.53,675466.53,675466.53,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,15418,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,10083,3.98,0.257,LIBOR3M,0,2252723.98,2252723.98,2252723.98,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,1004623,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,10082,3.98,0.257,LIBOR3M,0,146785466.5,146785466.5,146785466.5,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCI,CCI,CCI,CROWN CASTLE INTL CORP,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,CROWN CASTLE INTL CORP,CCI,CCI,CCI,1015418,146.11,Equity,Common Stock,SBL,JKL,JKL,Loan,CI,ION,10083,3.98,0.257,LIBOR3M,0,148362724,148362724,148362724,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CCK,CCK,CCK,CROWN HOLDINGS INC,,,,RTY,Containers-Metal/Glass,Materials,,,US,GC,CROWN HOLDINGS INC,CCK,CCK,CCK,42340,66.68,Equity,Common Stock,SBL,DEF,DEF,Loan,CALPERS,EQUILEND,286,2.38,0.841,LIBOR3M,1,2823231.2,2823231.2,2823231.2,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CCK,CCK,CCK,CROWN HOLDINGS INC,,,,RTY,Containers-Metal/Glass,Materials,,,US,GC,CROWN HOLDINGS INC,CCK,CCK,CCK,42340,66.68,Equity,Common Stock,,DEF,DEF,,CALPERS,EQUILEND,286,,,,,2823231.2,2823231.2,2823231.2,,,,,,,,USD,,2B
CCK,CCK,CCK,CROWN HOLDINGS INC,,,,RTY,Containers-Metal/Glass,Materials,,,US,GC,CROWN HOLDINGS INC,CCK,CCK,CCK,42340,66.68,Equity,Common Stock,SBL,DEF,DEF,Loan,CALPERS,EQUILEND,10084,2.38,0.841,LIBOR3M,1,2823231.2,2823231.2,2823231.2,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CCK,CCK,CCK,CROWN HOLDINGS INC,,,,RTY,Containers-Metal/Glass,Materials,,,US,GC,CROWN HOLDINGS INC,CCK,CCK,CCK,1042340,66.68,Equity,Common Stock,SBL,DEF,DEF,Loan,CALPERS,EQUILEND,10084,2.38,0.841,LIBOR3M,1,69503231.2,69503231.2,69503231.2,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CCL,CCL,CCL,CARNIVAL CORP,,,,RTY,Cruise Lines,Consumer Discretionary,,,US,GC,CARNIVAL CORP,CCL,CCL,CCL,61872,45.09,Equity,Common Stock,,CDE,CDE,,CPPIB,LOANET,201,,,,,2789808.48,2789808.48,2789808.48,,,,,,,,USD,,2B
CCL,CCL,CCL,CARNIVAL CORP,,,,RTY,Cruise Lines,Consumer Discretionary,,,US,GC,CARNIVAL CORP,CCL,CCL,CCL,61872,45.09,Equity,Common Stock,Repo,CDE,CDE,Repo,CPPIB,LOANET,201,3.75,0.266,LIBOR3M,2,2789808.48,2789808.48,2789808.48,20200227,20200128,20200320,20200219,20200108,20200115,Non-Cash,USD,Open,2B
CDAY,,,CERIDIAN HCM HOLDING INC,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,CERIDIAN HCM HOLDING INC,,,,9058,58.06,Equity,Common Stock,Repo,FGH,FGH,Reverse,CALSTERS,LOANET,65,2.88,0.571,LIBOR1M,8,525907.48,525907.48,525907.48,20200227,20200128,20200320,20200219,20200108,20200115,Non-Cash,USD,Open,2B
CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,CENTENNIAL RESOURCE DEVELO-A,,,,RTY,Oil Comp-Explor&Prodtn,#N/A,,,US,GC,CENTENNIAL RESOURCE DEVELO-A,CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,68973,4.56,Equity,Common Stock,Repo,JKL,JKL,Repo,GIC,EQUILEND,578,2.7,0.468,LIBOR3M,6,314516.88,314516.88,314516.88,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,CENTENNIAL RESOURCE DEVELO-A,,,,RTY,Oil Comp-Explor&Prodtn,#N/A,,,US,GC,CENTENNIAL RESOURCE DEVELO-A,CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,68973,4.56,Equity,Common Stock,,JKL,JKL,,GIC,EQUILEND,578,,,,,314516.88,314516.88,314516.88,,,,,,,,USD,,2B
CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,CENTENNIAL RESOURCE DEVELO-A,,,,RTY,Oil Comp-Explor&Prodtn,#N/A,,,US,GC,CENTENNIAL RESOURCE DEVELO-A,CDEV UR Equity,CDEV UR Equity,CDEV UR Equity,14439,4.56,Equity,Common Stock,Repo,JKL,JKL,Repo,GIC,EQUILEND,578,2.7,0.468,LIBOR3M,6,65841.84,65841.84,65841.84,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
CDK,CDK,CDK,CDK GLOBAL INC,,,,RTY,Applications Software,Information Technology,,,US,GC,CDK GLOBAL INC,CDK,CDK,CDK,15418,43.7,Equity,Common Stock,Repo,GHI,GHI,Reverse,CI,EQUILEND,296,2.98,0.053,LIBOR3M,1,673766.6,673766.6,673766.6,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CDK,CDK,CDK,CDK GLOBAL INC,,,,RTY,Applications Software,Information Technology,,,US,GC,CDK GLOBAL INC,CDK,CDK,CDK,45474,43.7,Equity,Common Stock,Repo,GHI,GHI,Reverse,CI,EQUILEND,296,2.98,0.053,LIBOR3M,1,1987213.8,1987213.8,1987213.8,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CDNS,CDNS,CDNS,CADENCE DESIGN SYS INC,,,,RTY,Computer Aided Design,Information Technology,,,US,GC,CADENCE DESIGN SYS INC,CDNS,CDNS,CDNS,15247,69.81,Equity,Common Stock,Repo,DEF,DEF,Reverse,CALSTERS,EQUILEND,775,2.44,0.421,LIBOR1M,7,1064393.07,1064393.07,1064393.07,20200227,20200227,20200323,20200219,20200208,20200215,Non-Cash,USD,Term,2B
CE,,,CELANESE CORP,,,,RTY,Chemicals-Diversified,Materials,,,US,GC,CELANESE CORP,,,,9058,113.74,Equity,Common Stock,Repo,FGH,FGH,Reverse,CALSTERS,EQUILEND,121,3.4,0.166,LIBOR1M,7,1030256.92,1030256.92,1030256.92,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CERN,CERN,CERN,CERNER CORP,,,,RTY,Medical Information Sys,Health Care,,,US,Special,CERNER CORP,CERN,CERN,CERN,61253,71.68,Equity,Common Stock,,EFG,EFG,,,ION,324,0,0,,0,4390615.04,4390615.04,4390615.04,,,,,,,,USD,,2B
CFG,CFG,CFG,CITIZENS FINANCIAL GROUP,,,,RTY,Commer Banks-Eastern US,Financials,,,US,GC,CITIZENS FINANCIAL GROUP,CFG,CFG,CFG,44705,32.77,Equity,Common Stock,,DEF,DEF,,,LOANET,32,0,0,,0,1464982.85,1464982.85,1464982.85,,,,,,,,USD,,
CFR,CFR,CFR,CULLEN/FROST BANKERS INC,,,,RTY,Commer Banks-Central US,Financials,,,US,GC,CULLEN/FROST BANKERS INC,CFR,CFR,CFR,25465,84.62,Equity,Common Stock,,IJK,IJK,,,ION,307,0,0,,0,2154848.3,2154848.3,2154848.3,,,,,,,,USD,,
CGNX,CGNX,CGNX,COGNEX CORP,,,,RTY,Industrial Automat/Robot,Information Technology,,,US,GC,COGNEX CORP,CGNX,CGNX,CGNX,14439,44.77,Equity,Common Stock,Repo,ABC,ABC,Reverse,NATIXIS,ION,365,2.41,0.374,LIBOR1M,8,646434.03,646434.03,646434.03,20200227,20200227,20200523,20200219,20200508,20200515,Cash,USD,Term,2B
CHD,CHD,CHD,CHURCH & DWIGHT CO INC,,,,RTY,Soap&Cleaning Prepar,Consumer Staples,,,US,GC,CHURCH & DWIGHT CO INC,CHD,CHD,CHD,88641,79.32,Equity,Common Stock,SBL,IJK,IJK,Loan,GIC,ION,130,3.01,0.558,LIBOR1M,7,7031004.12,7031004.12,7031004.12,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
CHD,CHD,CHD,CHURCH & DWIGHT CO INC,,,,RTY,Soap&Cleaning Prepar,Consumer Staples,,,US,GC,CHURCH & DWIGHT CO INC,CHD,CHD,CHD,88641,79.32,Equity,Common Stock,,IJK,IJK,,GIC,ION,130,,,,,7031004.12,7031004.12,7031004.12,,,,,,,,USD,,2B
CHD,CHD,CHD,CHURCH & DWIGHT CO INC,,,,RTY,Soap&Cleaning Prepar,Consumer Staples,,,US,GC,CHURCH & DWIGHT CO INC,CHD,CHD,CHD,88641,79.32,Equity,Common Stock,SBL,IJK,IJK,Loan,GIC,ION,10085,3.01,0.558,LIBOR1M,7,7031004.12,7031004.12,7031004.12,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
CHD,CHD,CHD,CHURCH & DWIGHT CO INC,,,,RTY,Soap&Cleaning Prepar,Consumer Staples,,,US,GC,CHURCH & DWIGHT CO INC,CHD,CHD,CHD,1088641,79.32,Equity,Common Stock,SBL,IJK,IJK,Loan,GIC,ION,10085,3.01,0.558,LIBOR1M,7,86351004.12,86351004.12,86351004.12,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
CHE,,,CHEMED CORP,,,,RTY,Medical-Outptnt/Home Med,Health Care,,,US,Special,CHEMED CORP,,,,92083,433.47,Equity,Common Stock,,FGH,FGH,,,LOANET,251,0,0,,0,39915218.01,39915218.01,39915218.01,,,,,,,,USD,,2B
CHK,,,CHESAPEAKE ENERGY CORP,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,CHESAPEAKE ENERGY CORP,,,,17292,1.61,Equity,Common Stock,,FGH,FGH,,,EQUILEND,917,0,0,,0,27840.12,27840.12,27840.12,,,,,,,,USD,,2B
CHRW,CHRW,CHRW,C.H. ROBINSON WORLDWIDE INC,,,,RTY,Transport-Services,Industrials,,,US,HTB,C.H. ROBINSON WORLDWIDE INC,CHRW,CHRW,CHRW,46776,83.72,Equity,Common Stock,Repo,ABC,ABC,Repo,CALSTERS,EQUILEND,367,3.57,0.144,FEDOPN,5,3916086.72,3916086.72,3916086.72,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CHRW,CHRW,CHRW,C.H. ROBINSON WORLDWIDE INC,,,,RTY,Transport-Services,Industrials,,,US,HTB,C.H. ROBINSON WORLDWIDE INC,CHRW,CHRW,CHRW,46776,83.72,Equity,Common Stock,,ABC,ABC,,CALSTERS,EQUILEND,367,,,,,3916086.72,3916086.72,3916086.72,,,,,,,,USD,,2B
CHRW,CHRW,CHRW,C.H. ROBINSON WORLDWIDE INC,,,,RTY,Transport-Services,Industrials,,,US,HTB,C.H. ROBINSON WORLDWIDE INC,CHRW,CHRW,CHRW,85153,83.72,Equity,Common Stock,Repo,ABC,ABC,Repo,CALSTERS,EQUILEND,367,3.57,0.144,FEDOPN,5,7129009.16,7129009.16,7129009.16,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CHTR,CHTR,CHTR,CHARTER COMMUNICATIONS INC-A,,,,RTY,Cable/Satellite TV,Communication Services,,,US,GC,CHARTER COMMUNICATIONS INC-A,CHTR,CHTR,CHTR,74969,391.25,Equity,Common Stock,,ABC,ABC,,,EQUILEND,949,0,0,,0,29331621.25,29331621.25,29331621.25,,,,,,,,USD,,2B
CIEN,,,CIENA CORP,,,,RTY,Telecom Eq Fiber Optics,Information Technology,,,US,GC,CIENA CORP,,,,58538,41.19,Equity,Common Stock,Repo,FGH,FGH,Reverse,TD,EQUILEND,824,3.27,0.142,FEDOPN,6,2411180.22,2411180.22,2411180.22,20200227,20200227,20200320,20200219,20200120,20200120,Cash,USD,Term,2B
CIM,CIM,CIM,CHIMERA INVESTMENT CORP,,,,RTY,REITS-Mortgage,Financials,,,US,GC,CHIMERA INVESTMENT CORP,CIM,CIM,CIM,63892,19.33,Equity,Common Stock,,DEF,DEF,,,EQUILEND,872,0,0,,0,1235032.36,1235032.36,1235032.36,,,,,,,,USD,,2B
CINF,CINF,CINF,CINCINNATI FINANCIAL CORP,,,,RTY,Multi-line Insurance,Financials,,,US,GC,CINCINNATI FINANCIAL CORP,CINF,CINF,CINF,78304,111.03,Equity,Common Stock,,JKL,JKL,,,ION,156,0,0,,0,8694093.12,8694093.12,8694093.12,,,,,,,,USD,,2B
CIT,CIT,CIT,CIT GROUP INC,,,,RTY,Commer Banks-Eastern US,Financials,,,US,GC,CIT GROUP INC,CIT,CIT,CIT,85774,42.21,Equity,Common Stock,SBL,HIJ,HIJ,Borrow,CPPIB,ION,821,2.96,0.782,LIBOR1M,8,3620520.54,3620520.54,3620520.54,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,
CLH,CLH,CLH,CLEAN HARBORS INC,,,,RTY,Hazardous Waste Disposal,Industrials,,,US,HTB,CLEAN HARBORS INC,CLH,CLH,CLH,7255,75.1,Equity,Common Stock,,DEF,DEF,,,EQUILEND,579,0,0,,0,544850.5,544850.5,544850.5,,,,,,,,USD,,2B
CLNY,CLNY,CLNY,COLONY CAPITAL INC,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,COLONY CAPITAL INC,CLNY,CLNY,CLNY,28133,4.48,Equity,Common Stock,,GHI,GHI,,TD,ION,951,,,,,126035.84,126035.84,126035.84,,,,,,,,USD,,2B
CLNY,CLNY,CLNY,COLONY CAPITAL INC,,,,RTY,REITS-Diversified,Real Estate,,,US,GC,COLONY CAPITAL INC,CLNY,CLNY,CLNY,28133,4.48,Equity,Common Stock,Repo,GHI,GHI,Repo,TD,ION,951,3.8,0.36,LIBOR3M,2,126035.84,126035.84,126035.84,20200227,20200227,20200323,20200219,20200208,20200215,Cash,USD,Term,2B
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,85153,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,44,2.51,0.265,LIBOR3M,6,5242018.68,5242018.68,5242018.68,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,78901,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,44,2.51,0.265,LIBOR3M,6,4857145.56,4857145.56,4857145.56,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,78901,61.56,Equity,Common Stock,,HIJ,HIJ,,NATIXIS,LOANET,44,,,,,4857145.56,4857145.56,4857145.56,,,,,,,,USD,,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,85153,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,10086,2.51,0.265,LIBOR3M,6,5242018.68,5242018.68,5242018.68,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,78901,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,10087,2.51,0.265,LIBOR3M,6,4857145.56,4857145.56,4857145.56,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,1085153,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,10086,2.51,0.265,LIBOR3M,6,66802018.68,66802018.68,66802018.68,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMA,CMA,CMA,COMERICA INC,,,,RTY,Super-Regional Banks-US,Financials,,,US,GC,COMERICA INC,CMA,CMA,CMA,1078901,61.56,Equity,Common Stock,SBL,HIJ,HIJ,Loan,NATIXIS,LOANET,10087,2.51,0.265,LIBOR3M,6,66417145.56,66417145.56,66417145.56,20200227,20200128,20200320,20200219,20200108,20200115,Cash,USD,Open,
CMCSA,CMCSA,CMCSA,COMCAST CORP-CLASS A,,,,RTY,Cable/Satellite TV,Communication Services,,,US,GC,COMCAST CORP-CLASS A,CMCSA,CMCSA,CMCSA,58538,43.77,Equity,Common Stock,Repo,GHI,GHI,Reverse,NATIXIS,EQUILEND,960,3.92,0.641,FEDOPN,2,2562208.26,2562208.26,2562208.26,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,2B
CMD,CMD,CMD,CANTEL MEDICAL CORP,,,,RTY,Medical Instruments,Health Care,,,US,Special,CANTEL MEDICAL CORP,CMD,CMD,CMD,78901,88.77,Equity,Common Stock,Repo,BCD,BCD,Reverse,GIC,ION,992,3.89,0.8,LIBOR3M,1,7004041.77,7004041.77,7004041.77,20200227,20200227,20200317,20200219,20200308,20200315,Non-Cash,USD,Term,2B
CME,CME,CME,CME GROUP INC,,,,RTY,Finance-Other Services,Financials,,,US,GC,CME GROUP INC,CME,CME,CME,78304,213.24,Equity,Common Stock,SBL,BCD,BCD,Borrow,NATIXIS,EQUILEND,794,2.02,0.206,FEDOPN,5,16697544.96,16697544.96,16697544.96,20200227,20200227,20200320,20200219,20200120,20200120,Non-Cash,USD,Term,
CMG,CMG,CMG,CHIPOTLE MEXICAN GRILL INC,,,,RTY,Retail-Restaurants,Consumer Discretionary,,,US,GC,CHIPOTLE MEXICAN GRILL INC,CMG,CMG,CMG,61872,819.15,Equity,Common Stock,Repo,GHI,GHI,Reverse,CPPIB,LOANET,610,3.58,0.857,LIBOR3M,4,50682448.8,50682448.8,50682448.8,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
CMI,CMI,CMI,CUMMINS INC,,,,RTY,Engines-Internal Combust,Industrials,,,US,HTB,CUMMINS INC,CMI,CMI,CMI,78304,146.68,Equity,Common Stock,SBL,JKL,JKL,Loan,GIC,EQUILEND,385,2.74,0.145,FEDOPN,0,11485630.72,11485630.72,11485630.72,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CMI,CMI,CMI,CUMMINS INC,,,,RTY,Engines-Internal Combust,Industrials,,,US,HTB,CUMMINS INC,CMI,CMI,CMI,78304,146.68,Equity,Common Stock,,JKL,JKL,,GIC,EQUILEND,385,,,,,11485630.72,11485630.72,11485630.72,,,,,,,,USD,,2B
CMI,CMI,CMI,CUMMINS INC,,,,RTY,Engines-Internal Combust,Industrials,,,US,HTB,CUMMINS INC,CMI,CMI,CMI,78304,146.68,Equity,Common Stock,SBL,JKL,JKL,Loan,GIC,EQUILEND,10088,2.74,0.145,FEDOPN,0,11485630.72,11485630.72,11485630.72,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CMI,CMI,CMI,CUMMINS INC,,,,RTY,Engines-Internal Combust,Industrials,,,US,HTB,CUMMINS INC,CMI,CMI,CMI,1078304,146.68,Equity,Common Stock,SBL,JKL,JKL,Loan,GIC,EQUILEND,10088,2.74,0.145,FEDOPN,0,158165630.7,158165630.7,158165630.7,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CNK,CNK,CNK,CINEMARK HOLDINGS INC,,,,RTY,Theaters,Communication Services,,,US,GC,CINEMARK HOLDINGS INC,CNK,CNK,CNK,90735,37.79,Equity,Common Stock,,HIJ,HIJ,,,ION,517,0,0,,0,3428875.65,3428875.65,3428875.65,,,,,,,,USD,,2B
CNP,CNP,CNP,CENTERPOINT ENERGY INC,,,,RTY,Electric-Distribution,Utilities,,,US,GC,CENTERPOINT ENERGY INC,CNP,CNP,CNP,70387,28.02,Equity,Common Stock,,CDE,CDE,,,LOANET,988,0,0,,0,1972243.74,1972243.74,1972243.74,,,,,,,,USD,,2B
COG,,,CABOT OIL & GAS CORP,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,CABOT OIL & GAS CORP,,,,41926,16.82,Equity,Common Stock,Repo,FGH,FGH,Repo,HOOPP,EQUILEND,150,2.21,0.92,LIBOR3M,6,705195.32,705195.32,705195.32,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
COG,,,CABOT OIL & GAS CORP,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,CABOT OIL & GAS CORP,,,,41926,16.82,Equity,Common Stock,,FGH,FGH,,HOOPP,EQUILEND,150,,,,,705195.32,705195.32,705195.32,,,,,,,,USD,,2B
COLD,COLD,COLD,AMERICOLD REALTY TRUST,,,,RTY,REITS-Warehouse/Industr,Real Estate,,,US,GC,AMERICOLD REALTY TRUST,COLD,COLD,COLD,25758,36.67,Equity,Common Stock,Repo,EFG,EFG,Repo,CI,LOANET,686,3.24,0.706,LIBOR1M,5,944545.86,944545.86,944545.86,20200227,20200227,20200317,20200219,20200308,20200315,Cash,USD,Term,2B
COLD,COLD,COLD,AMERICOLD REALTY TRUST,,,,RTY,REITS-Warehouse/Industr,Real Estate,,,US,GC,AMERICOLD REALTY TRUST,COLD,COLD,COLD,25758,36.67,Equity,Common Stock,,EFG,EFG,,CI,LOANET,686,,,,,944545.86,944545.86,944545.86,,,,,,,,USD,,2B
COLM,COLM,COLM,COLUMBIA SPORTSWEAR CO,,,,RTY,Apparel Manufacturers,Consumer Discretionary,,,US,GC,COLUMBIA SPORTSWEAR CO,COLM,COLM,COLM,30554,96.28,Equity,Common Stock,Repo,HIJ,HIJ,Repo,GS,ION,967,3.58,0.812,LIBOR1M,0,2941739.12,2941739.12,2941739.12,20200227,20200227,20200523,20200219,20200508,20200515,Non-Cash,USD,Term,2B
COLM,COLM,COLM,COLUMBIA SPORTSWEAR CO,,,,RTY,Apparel Manufacturers,Consumer Discretionary,,,US,GC,COLUMBIA SPORTSWEAR CO,COLM,COLM,COLM,30554,96.28,Equity,Common Stock,,HIJ,HIJ,,GS,ION,967,,,,,2941739.12,2941739.12,2941739.12,,,,,,,,USD,,2B
COP,COP,COP,CONOCOPHILLIPS,,,,RTY,Oil Comp-Explor&Prodtn,Energy,,,US,GC,CONOCOPHILLIPS,COP,COP,COP,35252,52.26,Equity,Common Stock,,ABC,ABC,,,LOANET,713,0,0,,0,1842269.52,1842269.52,1842269.52,,,,,,,,USD,,2B
COTY,COTY,COTY,COTY INC-CL A,,,,RTY,Cosmetics&Toiletries,Consumer Staples,,,US,GC,COTY INC-CL A,COTY,COTY,COTY,81323,8.92,Equity,Common Stock,,HIJ,HIJ,,,EQUILEND,117,0,0,,0,725401.16,725401.16,725401.16,,,,,,,,USD,,2B
COUP,COUP,COUP,COUPA SOFTWARE INC,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,COUPA SOFTWARE INC,COUP,COUP,COUP,40852,141.46,Equity,Common Stock,SBL,CDE,CDE,Loan,NATIXIS,LOANET,628,2.2,0.354,LIBOR1M,8,5778923.92,5778923.92,5778923.92,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
COUP,COUP,COUP,COUPA SOFTWARE INC,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,COUPA SOFTWARE INC,COUP,COUP,COUP,40852,141.46,Equity,Common Stock,,CDE,CDE,,NATIXIS,LOANET,628,,,,,5778923.92,5778923.92,5778923.92,,,,,,,,USD,,2B
COUP,COUP,COUP,COUPA SOFTWARE INC,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,COUPA SOFTWARE INC,COUP,COUP,COUP,40852,141.46,Equity,Common Stock,SBL,CDE,CDE,Loan,NATIXIS,LOANET,10089,2.2,0.354,LIBOR1M,8,5778923.92,5778923.92,5778923.92,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
COUP,COUP,COUP,COUPA SOFTWARE INC,,,,RTY,Enterprise Software/Serv,Information Technology,,,US,GC,COUPA SOFTWARE INC,COUP,COUP,COUP,1040852,141.46,Equity,Common Stock,SBL,CDE,CDE,Loan,NATIXIS,LOANET,10089,2.2,0.354,LIBOR1M,8,147238923.9,147238923.9,147238923.9,20200227,20200128,20200320,20200219,20200110,20200115,Non-Cash,USD,Term,2B
CPA,CPA,CPA,COPA HOLDINGS SA-CLASS A,,,,RTY,Airlines,Industrials,,,US,HTB,COPA HOLDINGS SA-CLASS A,CPA,CPA,CPA,95767,102.02,Equity,Common Stock,SBL,EFG,EFG,Borrow,CALSTERS,EQUILEND,263,3.57,0.889,FEDOPN,2,"9,770,149.34",9770149.34,9770149.34,20200227,20200128,20200320,20200219,20200110,20200115,Cash,USD,Term,2B
